# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-O" "-T" "12" "-t" "transcript" "-g" "gene_id" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_final.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
Tb927.1.3450	Tb927_01_v5.1	736446	740175	-	3730	3257	2987	2985	2693	2826	2947	2467	2061	1942	4308	4032	2819	2757	3471	3088	3291	4380	3732
Tb927.1.3550	Tb927_01_v5.1	751140	757935	-	6796	3696	4811	3944	3644	3572	3542	6762	6416	5554	1283	1295	934	248	398	394	2001	2994	3260
Tb927.1.3560	Tb927_01_v5.1	758163	762086	-	3924	5782	5464	5347	4672	4698	4814	9944	9037	8725	4840	4278	3210	1982	2643	2756	4489	6314	6077
Tb927.1.3670	Tb927_01_v5.1	769751	779012	+	9262	4010	3804	3426	4120	4277	4605	2705	2110	2171	2437	2233	1651	1541	1938	1859	2155	2810	2536
tmp.1.100	Tb927_01_v5.1	794148	802447	+	8300	41320	29958	19529	77501	20121	13290	36484	12123	7526	59320	38719	58123	105471	40470	16786	49215	12953	13961
tmp.1.10	Tb927_01_v5.1	794167	796354	+	2188	22795	17791	7138	69391	17797	10945	25034	7267	4259	44838	28728	49166	92271	35229	14903	30712	8305	8939
tmp.1.30	Tb927_01_v5.1	796728	796899	+	172	904	686	832	69	70	88	321	195	254	777	1031	702	120	122	95	385	360	1054
tmp.1.40	Tb927_01_v5.1	797482	799344	+	1863	7032	4386	4137	4563	1201	1089	5443	2052	1179	6082	3670	3662	8367	2664	911	9020	1971	1744
tmp.1.50	Tb927_01_v5.1	799502	799716	+	215	2770	2118	2308	411	272	344	1237	673	507	1954	1663	1213	475	471	216	1272	633	687
tmp.1.60	Tb927_01_v5.1	799792	801327	+	1536	5586	3553	3558	2958	707	730	3850	1618	882	4545	2875	2630	4103	1894	616	7401	1374	1136
tmp.1.70	Tb927_01_v5.1	801414	801595	+	182	1470	1042	1089	82	59	70	417	193	209	811	667	587	123	83	33	386	218	250
tmp.1.80	Tb927_01_v5.1	801915	801992	+	78	483	496	457	9	5	15	74	59	51	258	202	141	9	7	8	64	68	69
tmp.1.90	Tb927_01_v5.1	802312	802447	+	136	1532	1215	1285	27	21	43	278	199	282	801	609	507	20	17	23	215	178	230
Tb927.1.3750	Tb927_01_v5.1	803648	805452	-	1805	29	24	24	17	11	21	47	46	64	27	11	11	16	14	4	40	50	28
Tb927.1.3760	Tb927_01_v5.1	805538	811654	-	6117	275	221	264	187	189	232	409	397	347	155	102	73	95	91	90	274	257	233
Tb927.1.3800	Tb927_01_v5.1	814232	814850	+	619	928	832	806	796	845	902	1597	1310	1495	1394	1228	909	988	1311	1143	1381	1936	1821
Tb927.1.3810	Tb927_01_v5.1	815097	815608	+	512	1166	1087	971	1215	1652	1666	4096	3804	3590	1667	1313	1031	1133	1382	1385	1918	2814	2442
Tb927.1.3820	Tb927_01_v5.1	815718	816149	+	432	1230	1160	1081	1096	1663	1632	2357	1966	2201	1402	1180	926	799	1046	1110	1390	1782	1666
Tb927.1.3830	Tb927_01_v5.1	816304	818578	+	2275	20388	19424	16960	30125	34622	36177	3630	2851	3529	6259	5692	4189	4139	4986	4973	2473	3047	2793
Tb927.1.3840	Tb927_01_v5.1	818726	820827	+	2102	2922	2540	2414	1977	1925	2010	2821	2274	2214	3442	3131	2339	1646	2074	2154	3842	4705	3727
Tb927.1.3850	Tb927_01_v5.1	820968	822057	+	1090	8357	7883	7915	15003	19686	19398	24606	23562	22198	6858	6198	4551	6561	9176	8240	7153	9716	8879
Tb927.1.3860	Tb927_01_v5.1	822194	826118	+	3925	5132	4677	4323	2560	2242	2500	797	602	809	5590	5281	4083	3068	3548	3410	1785	2134	1666
Tb927.1.3880	Tb927_01_v5.1	826497	832221	+	5725	6664	6221	6006	2666	2192	2547	562	533	1053	9249	8779	6727	3140	3693	3650	1288	1556	1309
Tb927.1.3890	Tb927_01_v5.1	832456	833388	+	933	1176	1287	1285	770	475	642	218	141	375	1718	1861	1370	684	760	819	299	386	321
Tb927.1.3910	Tb927_01_v5.1	833572	836861	+	3290	5826	5511	5535	4311	4253	4633	1623	1356	1777	5962	5915	4516	3585	4514	4235	3253	3879	3522
Tb927.1.3940	Tb927_01_v5.1	837318	840600	+	3283	5976	5299	5028	3387	2954	3370	2101	1608	2314	7008	6860	5170	3502	4445	4301	5021	6036	5105
Tb927.1.3950	Tb927_01_v5.1	840718	844478	+	3761	14996	14904	13242	20122	20793	25281	4392	3364	3791	11779	10808	7423	8723	9777	9140	4267	5524	4610
Tb927.1.4010	Tb927_01_v5.1	844375	848709	+	4335	623	660	678	414	394	312	178	198	115	836	1224	955	552	765	698	496	877	327
Tb927.1.4020	Tb927_01_v5.1	848810	852598	+	3789	1159	1334	1318	1155	945	962	1031	887	998	1141	1506	983	744	1157	1039	929	1206	868
Tb927.1.4040	Tb927_01_v5.1	852635	854428	+	1794	1887	2036	1876	1468	1468	1394	661	626	845	1454	1559	1107	782	1008	974	822	905	842
Tb927.1.4050	Tb927_01_v5.1	856392	861646	+	5255	6958	6952	6660	5179	4625	4572	2620	2227	2206	10184	9442	6657	4851	5520	5061	3195	3958	2813
Tb927.1.4100	Tb927_01_v5.1	861574	864625	+	3052	5432	5088	4783	5617	5506	5878	2229	1882	1976	26136	25975	18559	6737	8555	7615	2566	3103	2396
Tb927.1.4140	Tb927_01_v5.1	864788	866440	+	1653	1017	1005	919	925	898	908	1578	1292	1308	699	649	501	336	430	409	946	1136	1066
Tb927.1.4160	Tb927_01_v5.1	866634	867647	+	1014	1666	1527	1552	962	1050	1089	4098	3372	4188	3053	2760	2037	1186	1619	1655	3480	5140	4455
Tb927.1.4180	Tb927_01_v5.1	867783	870352	+	2570	3692	3575	3332	3297	3404	3309	1838	1536	1417	3490	3292	2466	2288	2929	2720	2612	3288	2657
Tb927.1.4220	Tb927_01_v5.1;Tb927_01_v5.1	871671;871861	873776;873776	+;+	2106	2832	2592	2564	2284	2147	2405	2772	2350	2837	3668	3552	2536	2484	3108	2843	3064	4041	3556
Tb927.1.4230	Tb927_01_v5.1	873922	876311	+	2390	3986	3777	3690	4214	3933	4678	3507	2702	3055	4536	4263	3118	2828	3398	3222	3444	4365	3804
Tb927.1.4250	Tb927_01_v5.1	876432	879282	+	2851	2698	2635	2421	1596	1667	1490	1279	1158	1641	3570	3647	2731	2170	2565	2561	2465	3104	2647
Tb927.1.4280	Tb927_01_v5.1	880176	883182	+	3007	1436	1488	1435	911	816	679	330	317	300	1057	1092	874	528	651	609	501	660	530
Tb927.1.4300	Tb927_01_v5.1	885965	890522	+	4558	2727	2911	2873	2284	2201	1984	1604	1357	1290	3086	3205	2136	1786	2320	2288	1783	2579	1965
Tb927.1.4310	Tb927_01_v5.1	890091	897567	+	7477	10967	10039	9570	5662	4531	4802	528	577	978	9412	7718	5669	4436	4452	4722	886	932	846
Tb927.1.4340	Tb927_01_v5.1	899108	903089	+	3982	5485	5277	4872	5453	5202	5373	4031	3549	3979	4464	4030	2904	2534	3045	2903	3555	4467	4092
Tb927.1.4370	Tb927_01_v5.1	902820	905658	+	2839	4889	4679	4455	2927	2769	2774	4606	3951	2764	4094	4132	2961	1127	1695	1786	4764	6439	5138
Tb927.1.4380	Tb927_01_v5.1	905832	907962	+	2131	3573	3198	3141	2196	2187	2378	3502	2854	2575	3432	3053	2350	1176	1573	1650	3258	4411	3574
Tb927.1.4400	Tb927_01_v5.1	907880	908989	+	1110	2030	1723	1689	2143	2475	2842	2917	2452	2722	1819	1510	1239	1270	1510	1469	2166	2882	2473
Tb927.1.4410	Tb927_01_v5.1	909409	911906	+	2498	4925	4384	3955	3838	3759	4432	3506	2345	3606	5232	4830	3560	3821	4800	4463	3139	3587	3422
Tb927.1.4420	Tb927_01_v5.1	912167	916224	+	4058	1990	1872	1875	1300	1048	1262	720	481	547	5711	6178	4243	2877	3477	3072	1777	2168	1537
Tb927.1.4450	Tb927_01_v5.1	916395	920056	+	3662	3307	2997	2974	1702	1363	1497	1251	1264	2387	3134	2975	2188	1370	1593	1604	1540	1797	1975
Tb927.1.4470	Tb927_01_v5.1	921239	923025	+	1787	3068	2822	2671	2826	3105	3083	3043	2536	2437	2771	2775	1996	1808	2337	2197	2958	3889	3299
Tb927.1.4480	Tb927_01_v5.1	923248	927993	+	4746	5334	4926	4639	2983	2702	2750	865	803	1433	5714	5098	4118	3141	3341	3565	1773	2061	2038
Tb927.1.4490	Tb927_01_v5.1	928833	931833	+	3001	7546	7725	7478	12846	13189	14166	7265	7204	5831	5478	5754	3715	3491	4778	4345	5530	7985	6896
Tb927.1.4500	Tb927_01_v5.1	932224	934231	+	2008	3989	4031	3830	4845	5011	5582	6413	5107	4946	5372	4875	3599	2357	2964	2838	3087	3982	3454
Tb927.1.4520	Tb927_01_v5.1	934408	939104	+	4697	3726	3505	3097	2882	2604	2719	2906	2575	3318	2076	2201	1497	597	759	909	2002	2799	3898
Tb927.1.4540	Tb927_01_v5.1	937984	942232	+	4249	3356	4025	3683	2472	2540	2244	4208	3479	3431	1209	1493	1002	249	428	440	1757	2894	3171
Tb927.1.4560	Tb927_01_v5.1	942390	944105	+	1716	1488	1627	1507	771	998	743	761	781	451	267	325	250	57	91	97	295	537	454
Tb927.1.4580	Tb927_01_v5.1	945453	947168	+	1716	884	1012	899	511	584	472	476	486	293	149	197	159	37	73	49	186	303	254
Tb927.1.4600	Tb927_01_v5.1	948580	950295	+	1716	1703	1884	1599	795	1153	850	840	805	485	302	323	294	67	111	104	340	555	453
Tb927.1.4630	Tb927_01_v5.1	951709	953424	+	1716	1955	2113	1873	1038	1282	1062	1036	1005	602	396	442	333	75	134	139	412	672	594
Tb927.1.4650	Tb927_01_v5.1	954772	959982	+	5211	9483	9238	9827	8855	7549	8673	1042	1117	886	1921	1645	1232	995	866	1046	1796	2219	2013
Tb927.1.4680	Tb927_01_v5.1	962455	963745	+	1291	2049	1758	1687	2442	2571	2672	5250	4276	5912	2728	2303	1762	1999	2765	2260	2795	3559	3714
Tb927.1.4690	Tb927_01_v5.1	964015	965836	+	1822	4272	3860	3658	4945	4796	5881	3144	2641	2500	6925	6442	4516	6055	7481	6972	1825	2383	2280
Tb927.1.4700	Tb927_01_v5.1	965981	967683	+	1703	1259	1257	1071	887	917	932	2786	2338	2345	2006	1987	1546	941	1346	1216	2212	3000	2781
Tb927.1.4710	Tb927_01_v5.1	967638	968324	+	687	550	490	451	473	560	565	2416	2199	3248	586	555	459	141	237	240	972	1324	1969
Tb927.1.4720	Tb927_01_v5.1	968713	970679	+	1967	2914	2761	2485	2053	1892	2054	1990	1714	2324	4353	4116	3023	3298	3888	3603	2502	3235	2690
Tb927.1.4730	Tb927_01_v5.1	971007	971775	+	769	1380	1253	1160	1241	1318	1421	2602	2223	2064	1939	1701	1214	1359	1703	1642	1581	2180	1749
Tb927.1.4740	Tb927_01_v5.1	971898	975136	+	3239	2878	2966	2645	1918	1960	1884	886	856	779	3531	3414	2500	1921	2435	2353	2027	2449	1925
Tb927.1.4760	Tb927_01_v5.1	975777	979264	+	3488	5387	4998	4720	3966	3544	3878	1783	1302	1851	4381	4120	3073	2562	2785	2876	2563	2958	2586
Tb927.1.4780	Tb927_01_v5.1	979505	981555	+	2051	2988	2462	2326	1941	1818	1929	2208	1875	2127	4075	3875	2827	2493	3134	3039	3638	4477	3914
Tb927.1.4800	Tb927_01_v5.1	982326	983948	+	1623	893	904	863	748	724	752	1261	969	917	1050	1033	788	593	692	669	1387	1825	1388
Tb927.1.4810	Tb927_01_v5.1	984349	985912	+	1564	464	458	465	321	295	337	601	536	435	920	766	522	437	512	452	1138	1350	1124
Tb927.1.4830	Tb927_01_v5.1	986557	988178	+	1622	2784	2709	2388	3684	4004	4280	4941	5293	4368	3165	2821	1911	2483	3222	2935	2911	4097	3601
Tb927.1.4860	Tb927_01_v5.1	988441	989637	+	1197	1736	1583	1402	1253	1239	1476	4918	4402	5002	137	31	29	6	13	13	62	96	529
Tb927.1.4870	Tb927_01_v5.1	989768	990757	+	990	1244	1192	1084	897	894	949	2937	2808	2496	73	11	7	5	6	9	12	13	241
Tb927.1.4890	Tb927_01_v5.1	991993	993368	+	1376	2045	1961	1783	1264	1319	1267	4135	3534	4089	101	19	23	8	7	8	32	39	390
Tb927.1.4900	Tb927_01_v5.1	993537	994662	+	1126	7192	6677	6157	2880	3477	3646	5346	5282	5560	125	25	17	6	8	27	35	31	482
Tb927.1.4910	Tb927_01_v5.1	994790	996098	+	1309	2293	2261	1973	1712	1756	1829	5705	5516	4967	117	23	12	7	12	9	21	20	453
Tb927.1.4920	Tb927_01_v5.1	996104	997259	+	1156	529	557	504	530	453	563	2063	1612	1605	180	120	95	66	84	69	271	344	413
Tb927.1.4970	Tb927_01_v5.1	1001645	1004159	+	2515	2246	2226	2112	1752	1684	1909	1573	1315	1109	1197	1096	848	770	793	755	1278	1552	1558
Tb927.1.5000	Tb927_01_v5.1	1004272	1005744	+	1473	2560	2281	2164	2751	3131	3273	5269	4675	4329	4823	4396	3271	4543	6103	5480	3899	5357	4645
Tb927.1.5030	Tb927_01_v5.1	1007761	1010594	+	2834	2574	2545	2251	2232	2165	1899	1314	1075	1088	2340	2334	1684	1539	2044	1941	2045	2533	2082
Tb927.1.5060	Tb927_01_v5.1	1013233	1014302	+	1070	3511	3279	3173	2257	2414	2850	5145	4526	5559	771	728	491	287	407	437	667	1077	1381
Tb927.1.5080	Tb927_01_v5.1	1015353	1016174	+	822	1604	1383	1332	1029	1133	1144	1838	1573	1821	79	36	25	16	36	28	59	56	243
Tb927.1.5090	Tb927_01_v5.1	1016683	1016862	+	180	508	509	467	433	402	447	850	710	818	19	16	9	5	8	6	17	18	105
Tb927.1.5100	Tb927_01_v5.1	1018100	1019468	+	1369	5307	5100	4612	2831	3182	3281	5789	5498	5668	198	48	56	21	35	33	105	103	626
Tb927.1.5110	Tb927_01_v5.1	1019638	1020739	+	1102	2134	2022	1842	976	1100	1241	2348	2169	2304	51	10	11	2	4	9	19	21	212
Tb927.1.5120	Tb927_01_v5.1	1020869	1021855	+	987	2214	2236	2015	1284	1436	1289	5207	5244	5315	137	20	8	7	8	11	22	22	508
Tb927.1.5150	Tb927_01_v5.1	1021997	1025861	+	3865	4895	4447	4090	2720	2390	2587	2422	2229	3103	270	177	158	87	114	142	295	358	605
Tb927.1.5160	Tb927_01_v5.1	1026017	1026301	+	285	502	523	489	381	309	365	442	294	456	12	3	4	3	3	5	7	11	48
Tb927.1.5170	Tb927_01_v5.1	1027233	1028607	+	1375	2539	2325	2098	1350	1231	1438	1542	1483	1634	51	7	7	3	11	6	12	9	190
Tb927.1.5180	Tb927_01_v5.1	1028713	1028881	+	169	724	723	572	366	366	432	448	431	447	11	1	3	0	0	3	4	3	47
Tb927.1.5200	Tb927_01_v5.1	1032129	1033116	+	988	557	471	486	360	392	328	1359	1394	1175	33	7	4	5	12	3	11	20	129
Tb927.1.5220	Tb927_01_v5.1	1035215	1036153	+	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.1.5235	Tb927_01_v5.1	1038136	1038540	+	405	2	4	4	6	1	2	13	14	22	0	0	0	0	0	0	0	0	2
Tb927.1.5240	Tb927_01_v5.1	1039795	1040794	+	1000	269	249	230	117	137	181	719	582	571	16	3	2	1	1	0	2	0	62
Tb927.1.5250	Tb927_01_v5.1	1041260	1041436	-	177	2	3	4	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0
Tb927.1.5260	Tb927_01_v5.1	1041565	1042104	+	540	5	9	8	3	2	0	2	2	7	0	0	0	0	0	0	0	0	0
Tb927.1.5280	Tb927_01_v5.1	1047901	1049053	-	1153	5	3	1	3	6	6	1	6	6	2	0	0	0	0	0	0	0	0
Tb927.1.5300	Tb927_01_v5.1	1050169	1051560	-	1392	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.1.5320	Tb927_01_v5.1	1053601	1055201	-	1601	9	5	5	0	0	1	2	5	1	0	0	0	0	0	0	0	0	2
Tb927.1.5330	Tb927_01_v5.1	1056242	1057855	-	1614	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Tb927.1.5340	Tb927_01_v5.1	1058269	1059325	-	1057	7	5	8	7	5	7	11	11	18	1	0	0	0	0	0	0	0	2
Tb927.11.18690	Tb927_11_RH_fork_v5.1	45	2468	+	2424	593	551	517	442	323	344	263	175	170	2478	2322	1644	638	746	927	598	842	573
Tb927.11.18700	Tb927_11_RH_fork_v5.1	1602	5657	+	4056	1149	716	924	110	99	106	639	370	565	1526	1549	1123	163	148	127	699	738	1308
Tb927.11.18710	Tb927_11_RH_fork_v5.1	6254	6937	+	684	3478	1909	1897	2824	738	648	2816	1168	528	3312	1757	1838	5424	1650	568	5076	1056	878
Tb927.11.18720	Tb927_11_RH_fork_v5.1	7988	14972	-	6985	5126	3217	3392	1662	649	673	3107	1272	951	3780	2426	1908	2137	1354	471	4295	1065	1089
Tb927.11.18730	Tb927_11_RH_fork_v5.1	16797	17432	-	636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18740	Tb927_11_RH_fork_v5.1	21876	23666	-	1791	7	8	10	0	2	1	4	3	3	3	11	9	1	0	0	2	3	4
Tb927.11.18750	Tb927_11_RH_fork_v5.1	25135	26589	-	1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18760	Tb927_11_RH_fork_v5.1	28872	30177	-	1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18770	Tb927_11_RH_fork_v5.1	32568	34085	+	1518	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	3	0	0
Tb927.11.18780	Tb927_11_RH_fork_v5.1	35719	36252	+	534	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
Tb927.11.18790	Tb927_11_RH_fork_v5.1	37008	37793	+	786	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18800	Tb927_11_RH_fork_v5.1	40863	41231	+	369	1	1	0	1	0	1	0	1	3	0	0	0	0	0	0	0	0	0
Tb927.11.18810	Tb927_11_RH_fork_v5.1	41978	43444	+	1467	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18820	Tb927_11_RH_fork_v5.1	43736	51319	+	7584	0	0	0	0	1	1	0	0	3	0	0	1	1	0	0	0	1	0
Tb927.11.18830	Tb927_11_RH_fork_v5.1	59355	60712	+	1358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18840	Tb927_11_RH_fork_v5.1	62331	63930	+	1600	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18850	Tb927_11_RH_fork_v5.1	65520	66691	+	1172	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18860	Tb927_11_RH_fork_v5.1	66797	70596	+	3800	187	203	195	429	424	502	300	234	317	7	2	2	0	1	1	2	5	31
Tb927.11.18870	Tb927_11_RH_fork_v5.1	71855	73558	+	1704	24	37	23	16	23	18	27	28	42	2	1	3	0	0	0	0	0	2
Tb927.11.18880	Tb927_11_RH_fork_v5.1	75410	76717	+	1308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18890	Tb927_11_RH_fork_v5.1	81895	85810	-	3916	3	1	1	0	2	2	5	7	11	0	0	0	0	0	0	0	0	1
Tb927.11.18900	Tb927_11_RH_fork_v5.1	86174	87820	-	1647	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0
Tb927.11.18910	Tb927_11_RH_fork_v5.1	89819	91309	-	1491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18920	Tb927_11_RH_fork_v5.1	92655	93751	-	1097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18930	Tb927_11_RH_fork_v5.1	96355	99382	-	3028	1	1	0	0	0	0	0	1	1	0	1	1	0	0	0	2	0	1
Tb927.11.18940	Tb927_11_RH_fork_v5.1	100894	102070	+	1177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18950	Tb927_11_RH_fork_v5.1	103839	105278	+	1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.18960	Tb927_11_RH_fork_v5.1	109049	114811	+	5763	48	45	53	24	29	24	12	29	23	37	38	39	13	9	21	18	28	26
Tb927.11.18970	Tb927_11_RH_fork_v5.1	116435	117868	+	1434	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	1	1	2
Tb927.11.18980	Tb927_11_RH_fork_v5.1	118980	120383	+	1404	0	1	0	0	0	0	0	0	2	0	1	0	0	1	0	2	1	0
Tb927.11.18990	Tb927_11_RH_fork_v5.1	121739	124713	+	2975	3	3	0	4	2	1	4	9	2	0	0	0	0	0	0	0	0	1
Tb927.11.19000	Tb927_11_RH_fork_v5.1	125968	127548	+	1581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.19010	Tb927_11_RH_fork_v5.1	129385	130938	+	1554	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.19020	Tb927_11_RH_fork_v5.1	134621	135586	+	966	51	46	50	41	45	40	50	62	46	8	5	5	4	4	2	11	9	12
Tb927.11.19030	Tb927_11_RH_fork_v5.1	137622	138203	-	582	24	28	37	30	39	36	142	131	140	3	0	2	0	1	2	1	0	17
Tb927.11.19040	Tb927_11_RH_fork_v5.1	145692	147206	-	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.19050	Tb927_11_RH_fork_v5.1	149024	150562	-	1539	0	2	0	0	1	1	0	1	1	0	0	1	0	0	0	0	0	0
Tb927.11.19060	Tb927_11_RH_fork_v5.1	152742	154139	-	1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.19100	Tb927_11_RH_fork_v5.1	156706	158094	-	1389	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Tb927.11.19110	Tb927_11_RH_fork_v5.1	158920	159786	+	867	1	0	1	1	0	0	1	3	1	0	0	0	0	0	0	0	0	0
Tb927.11.19120	Tb927_11_RH_fork_v5.1	161114	161602	+	489	9	5	10	4	3	4	10	5	10	0	0	0	0	0	0	0	0	1
Tb927.11.19130	Tb927_11_RH_fork_v5.1	162309	163871	+	1563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.19140	Tb927_11_RH_fork_v5.1	164982	171979	+	6998	98	75	81	35	48	46	46	52	67	62	57	48	32	16	25	42	45	54
Tb927.11.19150	Tb927_11_RH_fork_v5.1	174064	175659	+	1596	4	2	0	1	1	5	3	4	0	0	0	1	0	0	0	0	1	0
Tb927.11.19160	Tb927_11_RH_fork_v5.1	176441	176545	+	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.11.19170	Tb927_11_RH_fork_v5.1	178333	179905	+	1573	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0
Tb927.11.19180	Tb927_11_RH_fork_v5.1	181091	184218	+	3128	1	1	0	0	0	0	0	2	1	0	4	0	0	0	0	0	0	0
Tb927.11.19190	Tb927_11_RH_fork_v5.1	184360	185916	-	1557	1	3	3	2	0	0	1	2	3	0	1	0	0	0	0	0	0	0
Tb927.11.19200	Tb927_11_RH_fork_v5.1	187760	189449	+	1690	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Tb927.11.19210	Tb927_11_RH_fork_v5.1	191103	192509	+	1407	0	0	1	0	0	1	1	2	3	0	0	0	0	0	0	0	0	2
Tb927.11.19220	Tb927_11_RH_fork_v5.1	201231	202969	-	1739	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Tb927.11.19240	Tb927_11_RH_fork_v5.1	204065	205528	-	1464	1	0	1	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0
Tb927.11.19270	Tb927_11_RH_fork_v5.1	207286	214555	-	7270	888	792	807	419	385	385	394	406	595	736	645	507	230	266	331	407	503	504
Tb927.11.19290	Tb927_11_RH_fork_v5.1	216223	217452	-	1230	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb11.v4.0062	Tb927_11_RH_fork_v5.1	219368	220243	-	876	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	0	0	0
Tb11.1720	Tb927_11_RH_fork_v5.1	220606	222206	-	1601	1	1	1	2	0	1	3	1	0	0	0	0	0	0	0	0	0	0
Tb927.11.19350	Tb927_11_RH_fork_v5.1	223285	225000	-	1716	1	1	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0
Tb927.11.19380	Tb927_11_RH_fork_v5.1	226933	228489	-	1557	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
Tb927.11.19390	Tb927_11_RH_fork_v5.1	229912	231483	-	1572	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Tb927.11.19400	Tb927_11_RH_fork_v5.1	233464	234996	-	1533	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Tb927.11.19410	Tb927_11_RH_fork_v5.1	236150	237625	-	1476	5	3	5	8	1	9	1	4	7	1	1	2	0	0	0	0	0	2
