# Program:featureCounts v1.6.4; Command:"featureCounts" "-p" "-B" "-C" "-M" "-T" "8" "-t" "CDS" "-f" "-a" "tb927_3_ks_st_sc_st_tr.gtf" "-o" "DE927/tb927_3_ks_counts_cds.txt" "B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam" "B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam" "B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam" "B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam" "B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam" "B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam" "B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam" "B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam" "B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam" "P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam" "P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam" "P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam" "P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam" "P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam" "P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam" "P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam" "P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam" "P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	B_tot_1/res2/B_tot_1/B_tot_1_sorted.bam	B_tot_2/res2/B_tot_2/B_tot_2_sorted.bam	B_tot_3/res2/B_tot_3/B_tot_3_sorted.bam	B_pol_1/res2/B_pol_1/B_pol_1_sorted.bam	B_pol_2/res2/B_pol_2/B_pol_2_sorted.bam	B_pol_3/res2/B_pol_3/B_pol_3_sorted.bam	B_sub_1/res2/B_sub_1/B_sub_1_sorted.bam	B_sub_2/res2/B_sub_2/B_sub_2_sorted.bam	B_sub_3/res2/B_sub_3/B_sub_3_sorted.bam	P_tot_1/res2/P_tot_1/P_tot_1_sorted.bam	P_tot_2/res2/P_tot_2/P_tot_2_sorted.bam	P_tot_3/res2/P_tot_3/P_tot_3_sorted.bam	P_pol_1/res2/P_pol_1/P_pol_1_sorted.bam	P_pol_2/res2/P_pol_2/P_pol_2_sorted.bam	P_pol_3/res2/P_pol_3/P_pol_3_sorted.bam	P_sub_1/res2/P_sub_1/P_sub_1_sorted.bam	P_sub_2/res2/P_sub_2/P_sub_2_sorted.bam	P_sub_3/res2/P_sub_3/P_sub_3_sorted.bam
Tb927.10.8870	Tb927_10_v5.1	2195915	2196781	+	867	1699	1607	1562	1481	1925	1974	3680	3278	4895	2332	2098	1623	1679	2471	2100	2272	2944	3153
Tb927.10.8880	Tb927_10_v5.1	2197046	2198758	+	1713	1965	1977	1700	1785	1919	1850	5626	5065	4742	2959	2581	1919	1822	2303	2073	3058	3718	3365
Tb927.10.8890	Tb927_10_v5.1	2199362	2199991	+	630	957	1007	868	950	735	696	672	556	505	1387	1104	784	768	936	887	943	1179	928
Tb927.10.8900	Tb927_10_v5.1	2203527	2204825	+	1299	523	609	652	484	572	451	240	269	144	506	575	405	299	481	375	286	417	250
Tb927.10.8910	Tb927_10_v5.1	2208411	2213405	+	4995	7370	6687	6728	4575	3969	4316	1172	854	958	8848	8422	6239	4577	5013	5115	2174	2889	2127
Tb927.10.8920	Tb927_10_v5.1	2213812	2214831	+	1020	1657	1610	1534	1380	1534	1554	1786	1533	1140	2508	2260	1652	1709	2128	2074	1637	2253	1855
Tb927.10.8930	Tb927_10_v5.1	2215938	2218070	+	2133	4962	4891	4593	6631	7164	6867	2570	2245	2179	4485	4435	3276	3678	4478	4249	2761	3105	2679
Tb927.10.8940	Tb927_10_v5.1	2219490	2220725	+	1236	19211	17007	16316	22224	29186	27391	1921	2145	1991	25701	22865	17552	17419	19017	19056	2764	3482	2839
Tb927.10.8950	Tb927_10_v5.1	2223104	2223484	+	381	758	814	667	1078	1273	1200	1804	1784	1376	1134	895	666	994	1102	1118	953	1231	1100
Tb927.10.8960	Tb927_10_v5.1	2224863	2225576	+	714	813	734	685	688	729	775	2117	1817	1631	861	769	584	543	862	732	1116	1512	1353
Tb927.10.8970	Tb927_10_v5.1	2226099	2226482	+	384	712	698	658	956	1213	1103	1799	1799	1444	1200	996	827	1242	1379	1393	967	1355	1192
Tb927.10.8980	Tb927_10_v5.1	2227157	2227666	+	510	2673	2619	2366	4023	4643	4445	3030	2712	2735	4801	4020	3128	4405	5030	4903	1915	2434	2194
Tb927.10.8990	Tb927_10_v5.1	2228391	2229647	+	1257	981	791	728	654	610	688	926	717	901	1277	1157	866	716	870	867	1361	1635	1335
Tb927.10.9000	Tb927_10_v5.1	2229945	2234870	+	4926	3990	3696	3446	2103	1696	1712	867	706	1005	5239	4612	3642	2559	2908	2977	2321	2925	2031
Tb927.10.9010	Tb927_10_v5.1	2235146	2235826	+	681	1376	1304	1277	997	1185	1233	3551	3026	2951	1660	1395	1139	836	1119	1086	2125	3181	2627
Tb927.10.9020	Tb927_10_v5.1	2236072	2237502	+	1431	1649	1458	1470	1402	1336	1533	1990	1583	1459	2251	1919	1480	1768	2254	1915	1937	2501	2154
Tb927.10.9025	Tb927_10_v5.1	2237932	2238081	+	150	1160	1101	1080	2168	3272	2763	2909	3181	2838	2074	1655	1284	2330	3153	2695	1170	1519	1310
Tb927.10.9030	Tb927_10_v5.1	2238632	2239147	+	516	479	437	442	338	446	462	894	747	1005	670	599	461	492	627	509	674	1009	850
Tb927.10.9040	Tb927_10_v5.1	2239488	2244110	+	4623	2279	2165	2155	1377	1215	1371	667	522	716	2990	2890	2170	1721	1997	1959	1661	2013	1453
Tb927.10.9050	Tb927_10_v5.1	2244457	2246457	+	2001	2877	2568	2511	2383	2238	2211	2288	1831	1516	3250	2765	2258	1874	2238	2136	3362	4122	3332
Tb927.10.9060	Tb927_10_v5.1	2246872	2248287	+	1416	1864	1644	1547	1498	1664	1571	2340	1870	1699	2127	1816	1485	1229	1433	1401	2113	2832	2466
Tb927.10.9070	Tb927_10_v5.1	2248625	2250415	+	1791	2107	1897	1718	1496	1421	1418	2084	1464	1715	2676	2296	1766	1363	1522	1411	2547	3101	2674
Tb927.10.9080	Tb927_10_v5.1	2250745	2252667	+	1923	2216	2229	2071	1633	1806	1904	2343	2189	1284	23943	28263	20922	8352	12100	11659	48804	93456	48881
Tb927.10.9090	Tb927_10_v5.1	2254321	2255046	+	726	905	774	722	707	679	719	861	776	690	1228	1040	723	717	944	886	1180	1432	1061
Tb927.10.9100	Tb927_10_v5.1	2256505	2258748	+	2244	1407	1193	1139	942	879	941	1455	1101	1151	1765	1600	1170	831	1126	1082	1630	2123	1789
Tb927.10.9110	Tb927_10_v5.1	2258991	2259947	+	957	1196	1002	964	652	670	697	2055	1754	1685	1485	1178	905	542	723	681	1268	1522	1397
Tb927.10.9120	Tb927_10_v5.1	2260288	2261001	+	714	675	606	559	408	385	381	605	563	513	901	771	636	464	576	563	720	932	750
Tb927.10.9130	Tb927_10_v5.1	2262051	2264120	+	2070	3691	3264	3163	2585	2527	2822	1940	1625	1580	4402	3870	2967	3003	3647	3350	2557	3303	2674
Tb927.10.9140	Tb927_10_v5.1	2264622	2266556	+	1935	2884	2548	2460	2301	2143	2254	3072	2709	2220	3581	3152	2315	1702	2070	1918	3155	4072	3129
Tb927.10.9150	Tb927_10_v5.1	2266922	2267824	+	903	2224	1942	1696	946	1069	1078	4396	3564	3881	3390	3117	2308	833	1369	1300	2924	3809	3634
Tb927.10.9160	Tb927_10_v5.1	2268385	2270304	+	1920	4036	3380	3107	3156	3246	3432	2695	2038	1905	3645	3228	2553	2439	3025	2895	2225	2910	2372
Tb927.10.9170	Tb927_10_v5.1	2270681	2271226	+	546	2039	1763	1735	2035	2334	2460	3116	2508	2493	1821	1597	1369	1310	1670	1604	2006	2737	2418
Tb927.10.9180	Tb927_10_v5.1	2271740	2272996	+	1257	1159	1053	1014	800	764	805	869	671	762	1702	1583	1204	664	788	760	1267	1505	1229
Tb927.10.9190	Tb927_10_v5.1	2274615	2278046	+	3432	115	106	109	106	82	105	159	97	159	445	354	276	143	155	144	112	166	167
Tb927.10.9200	Tb927_10_v5.1	2278831	2280072	+	1242	1430	1139	1210	856	821	851	1121	914	850	1905	1572	1198	747	995	823	1651	2055	1705
Tb927.10.9190	Tb927_10_v5.1	2274813	2278046	+	3234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.10.9210	Tb927_10_v5.1	2280637	2282250	+	1614	2253	1836	1838	2073	2205	2206	1777	1269	1187	2117	1851	1314	1489	1906	1758	1611	2085	1621
Tb927.10.9220	Tb927_10_v5.1	2282771	2283436	+	666	1003	1001	980	751	795	853	191	182	168	712	844	665	514	777	811	437	511	378
Tb927.10.9230	Tb927_10_v5.1	2286285	2288594	+	2310	3246	2809	2604	2043	2068	2012	1256	986	901	3819	3149	2384	2363	2691	2595	1987	2256	1975
Tb927.10.9240	Tb927_10_v5.1	2289348	2290445	+	1098	1638	1477	1490	1567	1541	1597	1347	1120	1173	1674	1485	1121	1162	1405	1328	1364	1694	1469
Tb927.10.9250	Tb927_10_v5.1	2291789	2292598	+	810	4185	3775	3531	6686	8094	8089	2741	2419	2238	5141	4732	3621	5386	6659	6284	2066	2469	2183
Tb927.10.9260	Tb927_10_v5.1	2293624	2294598	+	975	1614	1458	1515	1612	1612	1794	1893	1463	1491	2463	2411	1825	2091	2803	2552	1862	2410	2037
Tb927.10.9270	Tb927_10_v5.1	2295430	2296128	+	699	1119	1094	942	890	1019	912	871	946	693	1067	1035	788	478	725	644	767	1078	884
Tb927.10.9280	Tb927_10_v5.1	2297273	2300146	+	2874	2999	2510	2472	2278	2344	2337	1743	1552	1293	3065	2680	2185	1778	2083	1989	2595	3163	2447
Tb927.10.9290	Tb927_10_v5.1	2300565	2301647	+	1083	2314	2047	2062	1470	1409	1562	1670	1262	1441	2726	2492	1946	1371	1553	1706	2453	2788	2343
Tb927.10.9300	Tb927_10_v5.1	2302172	2303095	+	924	1670	1593	1365	1399	1489	1444	2348	2171	1702	2118	1930	1342	682	1003	900	2455	3322	2661
Tb927.10.9310	Tb927_10_v5.1	2304146	2305195	+	1050	2270	2156	1890	2417	2455	2632	2003	1790	1665	1756	1491	1058	828	1073	1026	1498	1806	1610
Tb927.10.9320	Tb927_10_v5.1	2306108	2307025	+	918	1102	1035	949	912	1034	955	2671	2246	2057	343	288	192	69	101	95	561	700	743
Tb927.10.9330	Tb927_10_v5.1	2309655	2311466	+	1812	3019	2780	2592	2197	2102	2232	554	477	485	2634	2414	1852	1506	1946	1961	1188	1274	984
Tb927.10.9340	Tb927_10_v5.1	2313326	2313907	+	582	688	750	718	1022	676	875	357	182	252	618	606	453	437	624	626	347	382	310
Tb927.10.9350	Tb927_10_v5.1	2313978	2316545	+	2568	3804	3165	2992	2670	2506	2557	1342	1150	1050	3898	3524	2695	2006	2351	2380	2324	2928	2267
Tb927.10.9360	Tb927_10_v5.1	2317020	2318582	+	1563	2693	2614	2314	2125	2304	2187	727	647	777	1964	1918	1465	899	1037	1088	1071	1278	1153
Tb927.10.9370	Tb927_10_v5.1	2319587	2320621	+	1035	2873	2697	2394	1337	1458	1547	3735	3159	2664	3436	3063	2402	993	1390	1263	3979	5576	4488
Tb927.10.9380	Tb927_10_v5.1	2321102	2322745	+	1644	3013	2900	2468	2783	3017	3111	4373	3731	3556	3212	2721	2048	1725	2146	2053	3501	4532	3834
Tb927.10.9390	Tb927_10_v5.1	2323240	2324223	+	984	1951	1689	1724	1455	1582	1869	3702	2974	3439	2143	2020	1733	1244	1651	1428	2941	3847	3587
Tb927.10.9400	Tb927_10_v5.1	2324478	2325293	+	816	1790	1633	1549	1481	1838	1785	3680	3110	3417	2324	2016	1598	1497	1883	1812	2271	3077	2953
Tb927.10.9410	Tb927_10_v5.1	2325600	2326781	+	1182	2962	2774	2550	2601	2611	2755	2036	1517	1890	2518	2349	1708	1591	2123	1980	2248	2823	2302
Tb927.10.9420	Tb927_10_v5.1	2327235	2328833	+	1599	3023	2826	2464	2575	2559	2601	3930	3199	2833	2983	2550	1983	1392	1718	1644	3045	4026	3085
Tb927.10.9430	Tb927_10_v5.1	2329247	2330380	+	1134	4576	4031	4099	3348	4079	4035	1751	1750	1489	6794	6208	4732	4171	4945	4733	1717	2214	1855
Tb927.10.9440	Tb927_10_v5.1	2331434	2332909	+	1476	3962	3198	3097	3509	3735	3546	1609	1343	1260	4547	3859	2879	1930	2237	2145	1760	2203	1719
Tb927.10.9445	Tb927_10_v5.1	2337107	2337301	+	195	418	451	387	566	614	661	834	876	874	154	124	87	135	197	163	137	216	269
Tb927.10.9450	Tb927_10_v5.1	2337653	2338405	+	753	3035	3010	2603	2831	3132	3391	4788	4051	4215	517	401	338	358	498	482	390	546	821
Tb927.10.9465	Tb927_10_v5.1	2340520	2340651	+	132	437	366	337	382	349	368	279	267	249	53	34	34	49	51	47	51	61	84
Tb927.10.9470	Tb927_10_v5.1	2342115	2343287	+	1173	247	238	200	212	183	185	215	146	208	34	24	17	19	21	29	29	32	40
Tb927.10.9480	Tb927_10_v5.1	2343406	2344578	+	1173	220	209	193	161	189	164	198	133	171	23	14	18	28	30	23	25	17	38
Tb927.10.9490	Tb927_10_v5.1	2344697	2345875	+	1179	1383	1271	1235	783	680	808	622	484	588	156	108	108	90	115	147	102	147	207
Tb927.10.9500	Tb927_10_v5.1	2345946	2347181	+	1236	1132	1069	1000	500	450	475	205	181	288	45	48	38	21	18	40	40	31	77
Tb927.10.9510	Tb927_10_v5.1	2350182	2350784	+	603	460	472	448	366	387	375	672	538	615	81	40	51	43	37	62	54	69	129
Tb927.10.9530	Tb927_10_v5.1	2355342	2355677	-	336	1	3	1	4	3	0	0	2	2	7	6	1	1	2	2	9	7	11
Tb927.10.9550	Tb927_10_v5.1	2357494	2358033	+	540	51	36	41	21	26	38	91	70	74	116	67	49	90	62	49	171	126	126
Tb927.10.9560	Tb927_10_v5.1	2358932	2359936	+	1005	1141	1005	924	939	1076	1100	1700	1493	1635	1190	1103	874	802	991	857	1361	1769	1520
Tb927.10.9570	Tb927_10_v5.1	2360337	2363585	+	3249	7536	7276	6777	7674	7577	8014	2686	2133	2373	8439	7704	5414	5614	6689	7027	3587	4786	3344
Tb927.10.9590	Tb927_10_v5.1	2365506	2366807	+	1302	917	869	834	688	622	749	1396	1195	1442	1220	1075	784	786	1020	890	1190	1649	1468
Tb927.10.9590	Tb927_10_v5.1	2366163	2366807	+	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tb927.10.9600	Tb927_10_v5.1	2367187	2368803	+	1617	127	137	132	77	101	81	29	17	24	98	128	103	66	80	91	28	42	12
Tb927.10.9610	Tb927_10_v5.1	2369827	2370324	+	498	33	44	47	35	29	29	13	2	8	26	63	47	29	52	45	10	13	0
Tb927.10.9620	Tb927_10_v5.1	2373898	2374230	+	333	38	67	65	100	84	86	54	33	41	56	88	67	65	100	124	39	46	33
Tb927.10.9630	Tb927_10_v5.1	2374367	2374849	+	483	53	86	85	150	115	161	121	75	103	70	117	67	72	137	132	49	99	59
Tb927.10.9640	Tb927_10_v5.1	2375341	2376366	+	1026	1271	1184	1142	1269	1562	1475	1367	1152	1487	1582	1429	1016	1121	1516	1289	1170	1479	1435
Tb927.10.9650	Tb927_10_v5.1	2377684	2381904	+	4221	5170	4675	4586	3516	3149	3624	607	475	570	6490	6321	4400	4327	5001	4728	1333	1781	1364
Tb927.10.9660	Tb927_10_v5.1	2382374	2384704	+	2331	3161	2805	2659	2273	2315	2458	1520	1119	1268	3674	3543	2758	2463	3064	2749	2282	2708	2198
Tb927.10.9670	Tb927_10_v5.1	2385059	2387992	+	2934	6121	5524	5216	4677	4281	4713	2382	1969	1842	6051	5684	4194	3926	4639	4287	3987	4926	3905
Tb927.10.9675	Tb927_10_v5.1	2388412	2388492	+	81	143	130	108	64	89	70	428	421	391	166	202	131	61	117	88	353	419	420
Tb927.10.9680	Tb927_10_v5.1	2389269	2390672	+	1404	1731	1547	1504	1231	1159	1211	2526	2144	2048	2109	2047	1467	944	1176	1097	2419	3068	2662
Tb927.10.9690	Tb927_10_v5.1	2391217	2396730	+	5514	4353	4005	3963	2049	1686	1748	556	613	987	4526	4192	2945	2207	2387	2322	1641	1859	1613
Tb927.10.9700	Tb927_10_v5.1	2398220	2401765	+	3546	2486	2146	2167	1608	1284	1287	484	376	435	2102	1935	1472	1166	1328	1215	937	1146	779
Tb927.10.9710	Tb927_10_v5.1	2402390	2402869	+	480	474	471	412	467	321	389	138	89	126	427	433	275	241	326	268	237	297	205
Tb927.10.9720	Tb927_10_v5.1	2403396	2405171	+	1776	2506	2180	2041	1916	2097	2042	2381	2058	2740	3337	3128	2146	2018	2541	2371	2883	3383	3308
Tb927.10.9730	Tb927_10_v5.1	2405734	2406735	+	1002	1719	1643	1543	1735	1869	1820	3533	2945	2509	2205	1880	1372	1155	1354	1192	3691	4534	3389
Tb927.10.9740	Tb927_10_v5.1	2407538	2408764	+	1227	3761	3398	3279	5105	6297	5967	3207	3076	2946	3359	2894	2194	2931	3502	3230	1813	2316	1897
Tb927.10.9750	Tb927_10_v5.1	2409664	2415270	+	5607	2868	2528	2372	1105	874	770	287	332	341	3362	3126	2216	1479	1621	1710	1009	1306	821
Tb927.10.9760	Tb927_10_v5.1	2418130	2419185	+	1056	1266	1034	979	1036	1087	1125	1255	1030	894	1563	1372	1044	1006	1266	1102	1231	1606	1180
Tb927.10.9770	Tb927_10_v5.1	2419719	2422073	+	2355	2380	2176	1977	1903	1860	2000	2172	1716	1548	3027	2484	1972	1760	2151	1950	2593	3292	2751
Tb927.10.9780	Tb927_10_v5.1	2423105	2425741	+	2637	2958	2461	2639	2409	2304	2489	2486	2107	2012	4510	3772	2797	2761	3453	3067	3935	4780	3751
Tb927.10.9790	Tb927_10_v5.1	2426054	2426599	+	546	1007	986	941	963	1216	1229	3475	2717	3201	1312	1179	956	889	1106	1070	1431	2095	2088
Tb927.10.9800	Tb927_10_v5.1	2426896	2427288	+	393	7604	7209	6591	15808	22318	21735	13122	14977	12831	19415	17281	13808	22362	26937	24653	9835	19120	15671
Tb927.10.9810	Tb927_10_v5.1	2428401	2429306	+	906	1251	1126	1090	1211	1109	1271	2288	1793	1900	2205	1943	1429	1575	2135	1796	1825	2404	2024
Tb927.10.9820	Tb927_10_v5.1	2429634	2431661	+	2028	2025	2061	1776	1659	1884	2010	1010	965	1270	3547	3203	2341	1206	1470	1377	1201	1524	1301
Tb927.10.9830	Tb927_10_v5.1	2432159	2432632	+	474	1303	1236	1160	2242	2956	2854	2203	1904	1910	3734	3020	2335	3990	5322	4816	1269	1770	1453
Tb927.10.9840	Tb927_10_v5.1	2433556	2434344	+	789	2907	2826	2651	5152	6613	6798	4935	4148	4256	3064	2860	2066	2840	3923	3621	1939	2538	2550
Tb927.10.9850	Tb927_10_v5.1	2434924	2436612	+	1689	1498	1399	1434	985	862	898	1010	823	835	1571	1423	1012	594	728	706	1387	1669	1342
Tb927.10.9860	Tb927_10_v5.1	2437270	2438532	+	1263	1680	1520	1434	1418	1587	1577	4202	3941	3289	1990	1653	1258	1313	1783	1561	2443	3117	2806
Tb927.10.9870	Tb927_10_v5.1	2439063	2439860	+	798	1201	1084	979	1206	1249	1337	1101	938	1128	1866	1648	1155	1603	1973	1851	1111	1341	1310
Tb927.10.9880	Tb927_10_v5.1	2440544	2441125	+	582	2982	2562	2525	6187	9995	9629	4488	4638	4229	8898	7709	5867	10310	13157	11965	4497	8419	6419
Tb927.10.9890	Tb927_10_v5.1	2442363	2444978	+	2616	3862	3549	3245	2892	2631	2773	762	728	974	4726	4150	3216	2952	3247	3258	1637	2211	1872
Tb927.10.9900	Tb927_10_v5.1	2445656	2447203	+	1548	3550	3202	3098	2770	2597	3033	1867	1454	1925	4011	3720	2905	1989	2307	2232	2551	3376	2937
Tb927.10.9910	Tb927_10_v5.1	2448024	2449373	+	1350	2446	2185	2098	1785	1617	1722	730	767	1264	3566	3489	2601	2706	3161	2949	1035	1166	1178
Tb927.10.9920	Tb927_10_v5.1	2451500	2452732	+	1233	2195	1736	1962	2139	2306	2852	1415	1101	1009	2099	1794	1276	1717	2066	1935	1200	1411	1167
Tb927.10.9930	Tb927_10_v5.1	2453770	2455542	+	1773	1975	1691	1563	1545	1498	1525	1955	1721	1543	2595	2426	1989	1712	2166	2210	2740	3548	3062
Tb927.10.9940	Tb927_10_v5.1	2455893	2456378	+	486	248	248	240	179	147	142	418	304	346	366	315	258	123	194	166	409	589	466
Tb927.10.9950	Tb927_10_v5.1	2456822	2458006	+	1185	1981	1751	1673	1588	1559	1575	2746	2206	2835	2308	2039	1544	1090	1417	1329	2200	2823	2695
Tb927.10.9960	Tb927_10_v5.1	2458383	2459762	+	1380	1859	1677	1532	1705	1733	1846	1463	1241	1198	1982	1720	1333	1133	1483	1256	1409	1825	1597
Tb927.10.9970	Tb927_10_v5.1	2460038	2463112	+	3075	6177	5405	5157	4498	4456	4723	1881	1497	1391	6857	5878	4520	3697	4126	3955	3179	3818	3144
Tb927.10.9980	Tb927_10_v5.1	2463679	2464704	+	1026	1568	1484	1414	1680	2019	1993	4978	4405	3901	1607	1281	1021	940	1241	1186	2130	2789	2494
Tb927.10.9990	Tb927_10_v5.1	2464970	2465575	+	606	1749	1653	1583	2451	2601	2954	1704	1499	1299	2586	2260	1765	2571	3335	2884	1370	1739	1443
Tb927.10.10000	Tb927_10_v5.1	2466368	2467591	+	1224	4150	3897	3805	1961	2277	2488	1967	1847	1855	2850	2795	2177	997	1321	1371	1438	1789	1608
Tb927.10.10010	Tb927_10_v5.1	2468708	2469388	+	681	883	779	752	1017	1388	1478	2098	1570	1744	2330	1946	1448	2021	2514	2334	1363	1825	1521
Tb927.10.10020	Tb927_10_v5.1	2470006	2471811	+	1806	1945	1807	1674	1829	1966	1907	1057	841	889	1724	1651	1220	1242	1516	1420	1148	1355	1196
Tb927.10.10030	Tb927_10_v5.1	2472584	2472886	+	303	1403	1258	1203	2092	2748	2688	2459	2303	2181	1532	1195	903	1583	2176	1840	789	1080	1028
Tb927.10.10040	Tb927_10_v5.1	2473504	2473947	+	444	292	314	252	155	199	163	1790	1600	1748	850	733	492	222	283	296	1196	1702	1535
Tb927.10.10050	Tb927_10_v5.1	2475035	2478700	+	3666	4642	4487	4605	1804	1580	1562	471	434	455	8028	7893	6058	2430	2675	2847	1421	1752	1088
Tb927.10.10070	Tb927_10_v5.1	2482194	2483861	+	1668	1762	1537	1631	1798	1832	2066	3125	2832	3426	2356	2038	1541	1831	2339	2128	2181	2761	2688
Tb927.10.10080	Tb927_10_v5.1	2484232	2484672	+	441	870	797	741	1008	1155	1090	2018	1747	1422	1385	1295	977	1344	1670	1502	1176	1585	1353
Tb927.10.10090	Tb927_10_v5.1	2485465	2488725	+	3261	4507	4123	3930	2691	2629	2618	3135	2284	1926	5640	5180	3956	3258	4040	3827	4402	5353	4163
Tb927.10.10100	Tb927_10_v5.1	2489194	2491662	+	2469	4039	3522	3388	2142	1964	2158	1261	1020	1153	3755	3417	2619	1649	1987	2021	2439	2966	2511
Tb927.10.10110	Tb927_10_v5.1	2492263	2492709	+	447	890	812	760	566	570	644	2254	1969	1931	1111	940	758	437	631	626	1320	1858	1682
Tb927.10.10120	Tb927_10_v5.1	2493006	2494730	+	1725	3172	2709	2751	1866	1769	1988	1301	1003	1094	4184	3688	2982	1779	2028	2041	2419	3125	2503
Tb927.10.10130	Tb927_10_v5.1	2495034	2496671	+	1638	3209	2982	2719	2431	2715	2754	5073	4467	3975	3918	3321	2537	1890	2452	2182	3799	4770	4297
Tb927.10.10140	Tb927_10_v5.1	2497066	2498061	+	996	5115	4978	4519	10798	13743	13251	3818	3455	3289	5760	4941	3473	4999	6164	5580	2664	3354	2931
Tb927.10.10150	Tb927_10_v5.1	2498458	2500443	+	1986	3325	2982	2756	2261	2189	2324	2816	2357	2468	2640	2291	1810	1299	1543	1534	2730	3482	2847
Tb927.10.10160	Tb927_10_v5.1	2501146	2502012	+	867	2215	2044	1877	2179	2523	2653	3251	2969	3313	2590	2263	1760	1969	2576	2266	2262	2874	2528
Tb927.10.10170	Tb927_10_v5.1	2502370	2503704	+	1335	2945	2567	2408	2823	3135	3369	3968	3095	2785	2628	2438	1904	1889	2305	2031	2774	3811	3024
Tb927.10.10180	Tb927_10_v5.1	2504011	2504913	+	903	1376	1147	1138	930	832	862	565	375	453	1569	1340	1063	988	1158	1082	840	986	761
Tb927.10.10190	Tb927_10_v5.1	2505242	2507782	+	2541	3588	3147	2912	2774	2663	2969	1980	1489	1464	3228	3046	2090	1701	2195	2184	2477	3235	2477
Tb927.10.10200	Tb927_10_v5.1	2508593	2510002	+	1410	2456	2129	1943	2352	2520	2443	1293	1005	959	1865	1534	1157	1344	1588	1545	1508	1725	1454
Tb927.10.10210	Tb927_10_v5.1	2511692	2512813	-	1122	103	183	136	81	125	134	183	135	167	675	591	454	508	495	593	695	581	712
Tb927.10.10220	Tb927_10_v5.1	2512930	2514138	-	1209	167	244	224	115	127	142	240	166	222	956	725	577	544	517	671	1207	912	1087
Tb927.10.10230	Tb927_10_v5.1	2514260	2515372	-	1113	113	154	115	64	85	80	255	180	238	1308	1078	864	603	623	869	1563	1523	1643
Tb927.10.10240	Tb927_10_v5.1	2515454	2516671	-	1218	116	177	151	79	98	100	211	177	213	1718	1320	1102	802	863	1018	2295	2281	2066
Tb927.10.10250	Tb927_10_v5.1	2518365	2518754	-	390	211	191	214	109	150	135	777	709	553	14952	11506	10559	3054	3343	4205	9583	12590	10138
Tb927.10.10260	Tb927_10_v5.1	2519684	2520109	-	426	1489	872	1044	670	764	788	3433	3052	2869	154209	149356	140770	27231	34867	39476	52832	79003	56265
Tb927.10.10270	Tb927_10_v5.1	2521460	2521801	-	342	14	22	15	4	8	14	37	17	21	254	298	217	93	112	117	366	427	444
Tb927.10.10280	Tb927_10_v5.1	2524671	2531786	-	7116	4003	3686	3379	1304	942	1560	121	173	370	4063	3779	2679	1544	1523	1948	124	147	152
Tb927.10.10290	Tb927_10_v5.1	2532117	2532665	-	549	470	404	398	495	569	553	999	815	916	831	748	578	672	915	959	807	1117	956
Tb927.10.10300	Tb927_10_v5.1	2533322	2535103	-	1782	1594	1372	1265	1092	1102	1085	1478	1129	892	1745	1735	1186	850	1085	1074	1771	2209	1705
Tb927.10.10310	Tb927_10_v5.1	2535475	2536920	-	1446	1066	926	884	774	758	865	1076	819	1002	1733	1539	1200	1098	1290	1353	1346	1742	1528
Tb927.10.10320	Tb927_10_v5.1	2537407	2537736	-	330	1083	1062	990	1366	1903	1840	2662	2311	2263	1126	930	749	935	1200	1159	1171	1712	1420
Tb927.10.10330	Tb927_10_v5.1	2538105	2539778	-	1674	2117	2001	1773	1875	1718	1767	1933	1474	1932	2439	2163	1602	1372	1818	1680	2473	3105	2526
Tb927.10.10340	Tb927_10_v5.1	2540513	2544040	-	3528	5990	5176	4726	4114	3777	3971	1326	1128	1227	5448	4969	3657	3520	4200	4061	2332	2826	1982
Tb927.10.10350	Tb927_10_v5.1	2545928	2547748	-	1821	2174	2115	1939	1739	1600	1617	844	735	945	3055	2878	2121	2290	2815	2621	1296	1480	1196
Tb927.10.10360	Tb927_10_v5.1	2548906	2558502	-	9597	2963	2533	2882	885	701	1015	130	127	403	2737	2589	1951	909	849	1211	137	210	169
Tb927.10.10370	Tb927_10_v5.1	2558861	2559409	-	549	1438	1216	1169	1477	1688	1757	3105	2566	2977	2602	2142	1719	2207	2817	2682	2389	3499	2894
